FID,xcnt,ycnt
996,206.529726565,220.479072355
997,203.173614712,216.998679111
998,203.147704043,220.063526081
999,200.824388189,210.280206652
1000,203.320499145,212.834087828
1001,205.434906886,213.208114683
1002,202.371328962,210.634064711
1003,201.083156581,212.624448172
1004,205.64711071,209.8551749
1005,205.221333141,211.031286659
1006,204.058802076,209.131470789
1007,201.62112506,208.904294783
1008,199.345842688,209.379960234
1009,198.430822512,209.030154423
1010,197.338999654,207.600198381
1011,199.664319342,207.843789028
1012,198.643812866,206.755330401
1013,207.529382348,213.948263148
1014,230.710771178,220.8660713
1015,226.414367766,217.675282896
1016,226.830140079,220.797039185
1017,227.424253901,218.848970143
1018,225.124085646,221.177487198
1019,212.528249602,199.860278257
1020,212.94918983,200.909819558
1021,213.411426301,202.153775245
1022,215.027486167,198.290793729
1023,213.295297765,198.053700673
1024,185.698729514,206.629493496
1025,187.381238051,206.64869076
1026,187.669641877,209.191136539
1027,195.893806961,203.033501835
1028,188.822182707,207.188090491
1029,213.385781031,199.842468266
1030,215.184358484,201.155103754
1031,212.128152013,199.363925372
1032,211.171194647,199.716077474
1033,211.05505722,200.794833494
1034,210.060724226,200.931818325
1035,188.673953381,199.72293
1036,185.812762222,200.740170705
1037,184.856830621,198.336431354
1038,173.242823864,204.421094689
1039,184.12937718,201.687223852
1040,183.26547008,202.356677915
1041,184.917441227,201.904734243
1042,183.352935298,201.016304151
1043,210.584264866,200.498391239
1044,223.392593766,219.489826438
1045,219.742139547,219.428543714
1046,218.255668284,216.036744913
1047,221.808704361,215.572896765
1048,224.898794204,215.497874595
1049,211.908720531,200.934120463
1050,211.591091832,200.511822583
1051,211.477766025,200.986758289
1052,183.235124787,204.846127267
1053,187.896440887,202.490941782
1054,186.431405542,205.4924201
1055,186.111604746,201.946582299
1056,193.94617634,204.242605887
1057,195.947792616,203.719052199
1058,193.773375881,202.464728684
1059,200.512781842,202.610759864
1060,198.715878673,204.658537315
1061,200.085942521,205.103347614
1062,197.35050451,206.990251171
1063,206.472457424,197.27719868
1064,205.247324443,199.146694821
1065,208.402200637,199.593538478
1066,206.287698618,200.60794855
1067,204.531549148,207.157102386
1068,212.281005645,200.438347558
1069,211.894122084,200.388798213
1070,211.477402817,200.244506162
1071,230.841353052,205.879688666
1072,229.57052288,202.761976388
1073,228.033280161,204.883855039
1074,227.901371117,202.713545366
1075,225.288763351,206.434669538
1076,225.768677631,198.173669553
1077,222.75621496,201.637674091
1078,192.519576092,199.878909187
1079,199.843141091,193.067362819
1080,195.309075785,207.535994017
1081,177.24171452,196.331203792
1082,188.390565978,195.727904897
1083,185.936973499,205.264512934
1084,196.656335588,210.912143779
1085,198.444551221,215.09015871
1086,199.190254029,212.333573012
1087,200.171677923,215.182871112
1088,198.694609464,211.055001387
1089,197.03393855,217.701163377
1090,198.279382212,217.334908357
1091,200.158719284,220.646682782
1092,199.210909782,219.503899383
1093,200.037483166,217.636616826
1094,199.382261865,210.784232931
1095,199.896795458,210.465260375
1096,199.553730496,210.09008986
1097,198.626738263,209.977742114
1098,199.178498804,210.376835883
1099,198.528165887,210.402397255
1100,198.64825778,210.709311124
1101,188.99016169,213.947746486
1102,188.39471073,213.952302302
1103,180.474656593,190.764522493
1104,182.249371102,191.250045624
1105,188.888147374,216.38089144
1106,186.523718965,217.195091215
1107,185.742801001,201.345330946
1108,177.613323284,195.748032288
1109,209.751914232,213.788109769
1110,207.208546521,209.123120593
1111,209.614244443,209.938047111
1112,207.27594804,210.707399016
1113,213.663079973,219.639025411
1114,203.57104819,194.382237269
1115,201.222395895,197.112430425
1116,197.634421283,209.896357639
1117,197.706127537,210.443912156
1118,206.654816224,217.455734446
1119,209.48525356,220.407430631
1120,173.286599588,195.247719527
1121,174.397649058,196.51811281
1122,174.359139403,195.33312667
1123,176.076016457,197.763456956
1124,176.133848514,197.260661601
1125,184.166248638,214.433069516
1126,171.174550755,204.426145611
1127,175.303470578,195.409947588
1128,176.337776652,195.272711829
1129,187.374075014,204.714613431
1130,191.450738534,206.134687231
1131,191.506284884,213.289629775
1132,191.163138045,211.850101846
1133,175.301477701,191.624312548
1134,174.732762965,190.592556309
1135,171.193808421,201.85841989
1136,173.479493856,201.167281581
1137,175.669067762,200.651054239
1138,179.477815887,201.614419418
1139,178.732676298,201.305734402
1140,177.936797482,191.706264943
1141,178.654780616,191.814184377
1142,193.588575591,205.685467112
1143,193.555690724,206.840030528
1144,185.524905319,203.166866196
1145,178.079521862,197.360364304
1146,176.282342926,196.185588033
1147,176.815672669,197.645883729
1148,175.820004084,196.072328765
1149,186.333173862,201.620508663
1150,186.120106034,201.384675404
1151,185.634119407,200.569465092
1152,186.443452593,201.322946206
1153,186.446611822,200.652722861
1154,186.458781223,201.002721495
1155,186.015832708,202.215795392
1156,194.616225583,205.649578893
1157,194.347481466,205.205252186
1158,185.256875195,200.860576634
1159,184.732040676,200.519729732
1160,183.708755074,200.461827443
1161,184.116401001,200.745097052
1162,184.184620258,200.369963542
1163,184.454779888,200.68179326
1164,184.179016449,201.107295911
1165,184.418647296,201.570119268
1166,184.085923725,202.158793972
1167,176.843738015,205.197849276
1168,176.797707902,206.088404985
1169,176.76544149,203.370563476
1170,176.545768346,204.253919069
1171,186.982559258,201.852813749
1172,186.960164521,202.591601712
1173,184.827566659,202.908319179
1174,185.078512969,202.961933069
1175,185.332765893,202.760277412
1176,185.284426529,203.054565252
1177,184.148364474,202.664691089
1178,184.542281614,202.608833327
1179,184.482331399,202.905445997
1180,185.096410969,203.84486682
1181,184.431542574,203.832656412
1182,184.694090252,203.841527531
1183,184.078492548,203.84106069
1184,184.670679985,203.368199049
1185,195.260206387,206.054230036
1186,197.38415622,204.208680747
1187,196.656014416,204.44037529
1188,194.041788557,203.259816296
1189,194.91202856,202.97984349
1190,183.739676882,201.099698943
1191,183.673381016,201.76498177
1192,183.349453231,201.879288435
1193,183.61134409,202.495160712
1194,183.845298552,202.667171075
1195,182.944377607,201.491523955
1196,182.446042875,201.724061458
1197,184.907922706,202.551967293
1198,184.907731805,202.297853118
1199,175.035113942,204.677966311
1200,175.827058955,205.055382301
1201,178.451572485,205.704637771
1202,178.626565468,206.50785682
1203,178.814039769,203.825624267
1204,184.804788075,194.154334335
1205,183.404092819,205.224362444
1206,183.771029579,203.017544876
1207,183.817776435,203.303397509
1208,183.223920021,202.974246827
1209,182.32613555,205.356573798
1210,181.691452745,203.859376944
1211,182.502553737,202.742825689
1212,193.069694595,203.674191174
1213,194.193269839,201.941819498
1214,197.803348585,202.817099611
1215,178.604044071,196.882712169
1216,177.993972131,195.780332327
1217,178.220835797,196.370669093
1218,185.259174515,202.424822228
1219,184.561058289,202.320383584
1220,184.590886317,201.724919256
1221,185.286152003,201.924972772
1222,195.764898092,205.360458849
1223,195.661059826,205.176279349
1224,195.866116568,204.934803974
1225,195.709588082,204.50212869
1226,196.062896699,204.558742253
1227,195.215332198,205.188024778
1228,183.871657797,192.843997135
1229,183.24317377,193.966846385
1230,184.287869671,191.833271956
1231,180.878700112,193.845631817
1232,181.587625506,193.413568008
1233,190.264490076,201.330056877
1234,190.819335727,201.204512365
1235,190.89814699,201.785994263
1236,189.430415843,201.237718774
1237,189.891620594,201.293948507
1238,190.248875731,200.855682438
1239,191.739205876,201.493834607
1240,188.364493365,212.200772499
1241,189.591509274,212.084835081
1242,189.689994836,209.996815158
1243,188.934601672,211.036981761
1244,188.314142276,209.841120626
1245,178.760397187,197.654697
1246,179.200684405,195.972446296
1247,178.313450927,195.734994724
1248,177.697397732,194.743068696
1249,176.649894405,194.139352577
1250,195.026677066,204.282551533
1251,195.309502794,204.523742847
1252,195.215377259,204.817613271
1253,194.510238051,204.280778478
1254,194.526742143,204.78546646
1255,194.060846416,204.689870334
1256,193.756322349,203.716165102
1257,194.155493585,203.721565121
1258,194.405004197,203.728297064
1259,182.361508498,194.768283616
1260,182.197418112,193.987221116
1261,182.159236906,194.365327568
1262,182.329517826,193.204607972
1263,186.540628066,207.606186509
1264,185.703654621,207.487731787
1265,192.132346129,201.188086351
1266,191.665946963,201.178290994
1267,192.603165767,201.626760169
1268,191.377656241,202.045605707
1269,192.027400113,202.353563756
1270,192.324835189,202.102773315
1271,191.960567538,203.649713268
1272,188.359008233,210.62570966
1273,188.13398115,207.35679824
1274,188.667586643,207.513500804
1275,189.106324849,208.27204732
1276,188.291547675,208.622629839
1277,188.077020727,208.052642173
1278,188.368700762,208.067003021
1279,188.143278433,206.674975038
1280,190.035807812,196.910199323
1281,189.55052875,195.220301582
1282,188.979640462,197.063174718
1283,187.834382741,196.272641368
1284,188.35628976,194.896984227
1285,188.711155882,196.482768495
1286,194.585813921,203.627266928
1287,194.81842814,203.682882934
1288,195.553949412,203.983159176
1289,195.228472877,203.501521384
1290,195.2125622,203.834264895
1291,196.04481727,204.108404593
1292,186.946335191,203.662907299
1293,196.501576509,205.34364171
1294,196.379216281,204.90238777
1295,183.987702989,206.88616641
1296,184.752746735,206.664007842
1297,184.759232248,207.800988821
1298,184.01115008,208.001964105
1299,182.319514918,207.707077061
1300,183.154474585,211.530923176
1301,191.752643999,203.011172726
1302,192.147197986,202.842259619
1303,192.047598335,204.187844543
1304,191.520920648,204.215699828
1305,191.892860049,204.116404203
1306,192.015769415,204.756139363
1307,191.024686039,204.553435033
1308,188.397399607,215.496203376
1309,189.702040965,214.148922643
1310,189.480926022,215.219653589
1311,188.134609101,215.064232631
1312,188.629351276,214.712493778
1313,188.014857224,214.205537358
1314,188.243509262,197.061348715
1315,186.425091565,194.298034882
1316,186.531328444,195.16370396
1317,186.783763889,196.268687761
1318,187.328260446,194.43880544
1319,187.14072059,194.498315262
1320,197.346174578,205.252946501
1321,196.45971996,203.917072299
1322,199.32444656,196.306425826
1323,197.883122771,196.37018382
1324,197.493275663,194.377822596
1325,183.288287849,209.163058724
1326,186.492589393,207.02272368
1327,186.651542696,206.336374001
1328,186.752062266,203.352684658
1329,174.471664147,196.891026145
1330,174.292504444,197.420197586
1331,175.283585747,197.300092488
1332,191.307456542,204.445360159
1333,190.882097114,205.021179612
1334,191.513962214,205.406355271
1335,190.370459308,214.49238178
1336,192.42731694,214.625875207
1337,193.886280222,211.239880009
1338,194.016563202,212.717083552
1339,194.533087292,214.625739103
1340,193.574434739,220.027391441
1341,194.048840786,221.610065376
1342,182.523368863,203.955099763
1343,188.520260107,199.377178516
1344,189.307275031,199.226948297
1345,188.083489633,199.52364585
1346,188.203557298,198.856338284
1347,187.740890776,199.341623296
1348,179.811722951,208.730483024
1349,179.985737331,209.792569132
1350,178.206738381,208.927593234
1351,177.753322551,207.367566739
1352,198.389932417,194.533005832
1353,182.802254477,196.555339779
1354,182.837239573,196.228175734
1355,183.205397319,195.336266297
1356,183.31077259,196.145556959
1357,183.278342188,195.642355894
1358,183.131478925,195.987372262
1359,183.441634149,196.314568144
1360,175.97371696,196.881274047
1361,174.915116173,197.657488456
1362,175.261277033,196.6619189
1363,175.984030923,198.177423106
1364,175.543673374,197.711530028
1365,173.77968395,196.093885772
1366,174.20718485,196.188097569
1367,192.180884706,221.047640418
1368,192.709841212,221.519782991
1369,191.16664696,220.740243515
1370,191.536330828,219.599454116
1371,194.149389007,219.417343486
1372,192.303173558,218.759703131
1373,193.25587295,218.817342749
1374,195.572154301,219.63745885
1375,195.008914157,217.184114974
1376,188.039965503,198.536258237
1377,187.291130909,199.900249164
1378,187.882649841,200.145796046
1379,187.63409353,200.524410238
1380,187.038459451,200.237727602
1381,187.116467119,199.246559778
1382,186.375481446,199.002252055
1383,187.47104492,198.613978784
1384,186.642649586,198.351770678
1385,178.773726205,207.374725094
1386,179.711612904,207.765210848
1387,178.74169412,208.167712949
1388,180.1203759,213.14063862
1389,181.440367417,213.052926362
1390,182.748362209,195.561633623
1391,182.918468596,195.874765962
1392,182.194780161,195.816223105
1393,182.253295094,195.241013963
1394,182.154956845,195.559502536
1395,181.477723976,195.747599728
1396,181.677862326,195.402576293
1397,181.90262636,195.873788047
1398,181.159099713,195.937794011
1399,181.225980556,196.158870314
1400,181.678256248,196.189225369
1401,172.03618601,195.937522626
1402,172.202021058,194.922641471
1403,172.847719508,196.349064485
1404,173.066734701,195.926184088
1405,173.14984684,196.201527281
1406,173.22477576,196.421014887
